,y,x,xtest
553,80.0,10.0,41.9281059310937
554,80.0,30.0,41.9281059310937
555,80.0,91.0,41.9281059310937
556,80.0,30.0,41.9281059310937
557,80.0,12.0,41.9281059310937
558,80.0,40.0,41.9281059310937
559,80.0,29.0,41.9281059310937
560,80.0,10.0,41.9281059310937
561,80.0,30.0,41.9281059310937
562,80.0,28.0,41.9281059310937
563,80.0,30.0,41.9281059310937
564,80.0,15.0,41.9281059310937
565,80.0,370.0,41.9281059310937
566,80.0,15.0,41.9281059310937
567,80.0,20.0,41.9281059310937
568,80.0,21.0,41.9281059310937
569,80.0,30.0,41.9281059310937
570,80.0,30.0,41.9281059310937
571,80.0,30.0,41.9281059310937
572,80.0,25.0,41.9281059310937
573,80.0,15.0,41.9281059310937
574,80.0,30.0,41.9281059310937
575,80.0,13.0,41.9281059310937
576,80.0,30.0,41.9281059310937
577,80.0,30.0,41.9281059310937
578,80.0,17.0,41.9281059310937
579,80.0,10.0,41.9281059310937
580,80.0,10.0,41.9281059310937
581,80.0,120.0,41.9281059310937
582,80.0,12.0,41.9281059310937
583,80.0,30.0,41.9281059310937
584,80.0,15.0,41.9281059310937
585,80.0,10.0,41.9281059310937
586,80.0,30.0,41.9281059310937
587,80.0,300.0,41.9281059310937
588,80.0,14.0,41.9281059310937
589,80.0,90.0,41.9281059310937
590,80.0,14.0,41.9281059310937
591,80.0,15.0,41.9281059310937
592,80.0,90.0,41.9281059310937
593,80.0,15.0,41.9281059310937
594,80.0,30.0,41.9281059310937
595,80.0,28.0,41.9281059310937
596,80.0,30.0,41.9281059310937
597,80.0,15.0,41.9281059310937
598,80.0,10.0,41.9281059310937
599,80.0,30.0,41.9281059310937
600,80.0,10.0,41.9281059310937
601,80.0,29.0,41.9281059310937
602,80.0,30.0,41.9281059310937
603,80.0,14.0,41.9281059310937
604,80.0,30.0,41.9281059310937
605,80.0,30.0,41.9281059310937
606,80.0,10.0,41.9281059310937
607,80.0,30.0,41.9281059310937
608,80.0,10.0,41.9281059310937
609,80.0,10.0,41.9281059310937
610,80.0,15.0,41.9281059310937
611,80.0,15.0,41.9281059310937
612,80.0,15.0,41.9281059310937
613,80.0,10.0,41.9281059310937
614,80.0,15.0,41.9281059310937
615,80.0,30.0,41.9281059310937
616,80.0,90.0,41.9281059310937
617,80.0,10.0,41.9281059310937
618,80.0,365.0,41.9281059310937
619,80.0,30.0,41.9281059310937
620,80.0,90.0,41.9281059310937
621,80.0,14.0,41.9281059310937
622,80.0,10.0,41.9281059310937
623,80.0,10.0,41.9281059310937
624,80.0,30.0,41.9281059310937
625,80.0,30.0,41.9281059310937
626,80.0,12.0,41.9281059310937
627,80.0,25.0,41.9281059310937
628,80.0,30.0,41.9281059310937
629,80.0,30.0,41.9281059310937
630,80.0,30.0,41.9281059310937
631,80.0,10.0,41.9281059310937
632,80.0,90.0,41.9281059310937
633,80.0,500.0,41.9281059310937
634,80.0,15.0,41.9281059310937
635,80.0,15.0,41.9281059310937
636,80.0,14.0,41.9281059310937
637,80.0,10.0,41.9281059310937
638,80.0,17.0,41.9281059310937
639,80.0,45.0,41.9281059310937
640,80.0,30.0,41.9281059310937
641,80.0,14.0,41.9281059310937
642,80.0,10.0,41.9281059310937
643,80.0,45.0,41.9281059310937
644,80.0,270.0,41.9281059310937
645,80.0,30.0,41.9281059310937
646,80.0,14.0,41.9281059310937
647,80.0,30.0,41.9281059310937
648,80.0,14.0,41.9281059310937
649,80.0,25.0,41.9281059310937
650,80.0,10.0,41.9281059310937
651,80.0,15.0,41.9281059310937
652,80.0,10.0,41.9281059310937
653,80.0,15.0,41.9281059310937
654,80.0,10.0,41.9281059310937
655,80.0,91.0,41.9281059310937
656,80.0,14.0,41.9281059310937
657,80.0,50.0,41.9281059310937
658,80.0,15.0,41.9281059310937
659,80.0,30.0,41.9281059310937
660,79.0,200.0,41.716529856280886
661,79.0,90.0,41.716529856280886
662,79.0,31.0,41.716529856280886
663,79.0,30.0,41.716529856280886
664,79.0,21.0,41.716529856280886
665,79.0,28.0,41.716529856280886
666,79.0,14.0,41.716529856280886
667,79.0,30.0,41.716529856280886
668,79.0,60.0,41.716529856280886
669,79.0,28.0,41.716529856280886
670,79.0,100.0,41.716529856280886
671,79.0,30.0,41.716529856280886
672,79.0,14.0,41.716529856280886
673,79.0,31.0,41.716529856280886
674,79.0,28.0,41.716529856280886
675,79.0,30.0,41.716529856280886
676,79.0,60.0,41.716529856280886
677,79.0,14.0,41.716529856280886
678,79.0,20.0,41.716529856280886
679,79.0,30.0,41.716529856280886
680,79.0,30.0,41.716529856280886
681,79.0,10.0,41.716529856280886
682,79.0,180.0,41.716529856280886
683,78.0,18.0,41.504953781468075
684,78.0,20.0,41.504953781468075
685,78.0,91.0,41.504953781468075
686,78.0,29.0,41.504953781468075
687,78.0,30.0,41.504953781468075
688,78.0,15.0,41.504953781468075
689,78.0,21.0,41.504953781468075
690,78.0,30.0,41.504953781468075
691,78.0,19.0,41.504953781468075
692,78.0,10.0,41.504953781468075
693,78.0,30.0,41.504953781468075
694,78.0,30.0,41.504953781468075
695,78.0,17.0,41.504953781468075
696,77.0,15.0,41.29337770665526
697,77.0,10.0,41.29337770665526
698,77.0,30.0,41.29337770665526
699,77.0,14.0,41.29337770665526
700,77.0,365.0,41.29337770665526
701,77.0,120.0,41.29337770665526
702,76.0,30.0,41.081801631842445
703,76.0,91.0,41.081801631842445
704,76.0,30.0,41.081801631842445
705,76.0,28.0,41.081801631842445
706,76.0,30.0,41.081801631842445
707,76.0,200.0,41.081801631842445
708,76.0,30.0,41.081801631842445
709,76.0,28.0,41.081801631842445
710,76.0,10.0,41.081801631842445
711,76.0,30.0,41.081801631842445
712,76.0,30.0,41.081801631842445
713,75.0,30.0,40.87022555702963
714,75.0,30.0,40.87022555702963
715,75.0,10.0,40.87022555702963
716,75.0,15.0,40.87022555702963
717,75.0,15.0,40.87022555702963
718,75.0,30.0,40.87022555702963
719,75.0,30.0,40.87022555702963
720,75.0,10.0,40.87022555702963
721,75.0,30.0,40.87022555702963
722,75.0,15.0,40.87022555702963
723,75.0,91.0,40.87022555702963
724,75.0,15.0,40.87022555702963
725,75.0,15.0,40.87022555702963
726,75.0,30.0,40.87022555702963
727,75.0,30.0,40.87022555702963
728,75.0,10.0,40.87022555702963
729,75.0,91.0,40.87022555702963
730,75.0,30.0,40.87022555702963
731,75.0,15.0,40.87022555702963
732,75.0,10.0,40.87022555702963
733,75.0,270.0,40.87022555702963
734,75.0,10.0,40.87022555702963
735,75.0,30.0,40.87022555702963
736,75.0,10.0,40.87022555702963
737,75.0,21.0,40.87022555702963
738,75.0,99.0,40.87022555702963
739,75.0,20.0,40.87022555702963
740,75.0,15.0,40.87022555702963
741,75.0,200.0,40.87022555702963
742,75.0,30.0,40.87022555702963
743,75.0,30.0,40.87022555702963
744,75.0,14.0,40.87022555702963
745,75.0,13.0,40.87022555702963
746,75.0,20.0,40.87022555702963
747,75.0,10.0,40.87022555702963
748,75.0,10.0,40.87022555702963
749,75.0,10.0,40.87022555702963
750,75.0,11.0,40.87022555702963
751,75.0,30.0,40.87022555702963
752,75.0,30.0,40.87022555702963
753,75.0,15.0,40.87022555702963
754,75.0,10.0,40.87022555702963
755,75.0,31.0,40.87022555702963
756,75.0,27.0,40.87022555702963
757,75.0,14.0,40.87022555702963
758,75.0,30.0,40.87022555702963
759,75.0,180.0,40.87022555702963
760,75.0,93.0,40.87022555702963
761,75.0,30.0,40.87022555702963
762,75.0,12.0,40.87022555702963
763,75.0,10.0,40.87022555702963
764,75.0,30.0,40.87022555702963
765,75.0,150.0,40.87022555702963
766,75.0,25.0,40.87022555702963
767,75.0,10.0,40.87022555702963
768,75.0,14.0,40.87022555702963
769,75.0,120.0,40.87022555702963
770,75.0,75.0,40.87022555702963
771,75.0,30.0,40.87022555702963
772,75.0,15.0,40.87022555702963
773,75.0,120.0,40.87022555702963
774,75.0,30.0,40.87022555702963
775,75.0,30.0,40.87022555702963
